Date,Time,Temperature,Humidity,Moisture,Luminance
2023-07-08,8:53:32,20.58,60,0.264,40.7183
2023-07-08,9:08:32,20.6,60.28,0.264,37.5822
2023-07-08,9:23:32,20.76,58.88,0.263,39.673
2023-07-08,9:38:32,20.79,59.82,0.263,32.6748
2023-07-08,9:53:32,20.72,60.35,0.263,39.7108
2023-07-08,10:08:32,20.77,60.12,0.263,55.9277
2023-07-08,10:23:32,20.72,60.05,0.263,55.0416
2023-07-08,10:38:32,20.85,60.18,0.262,63.1982
2023-07-08,10:53:32,20.95,60.13,0.262,65.8373
2023-07-08,11:08:32,21.09,58.21,0.263,76.6558
2023-07-08,11:23:32,21.17,57.33,0.263,93.9448
2023-07-08,11:38:32,21.21,57.26,0.263,114.86
2023-07-08,11:53:32,21.3,57.33,0.261,111.55
2023-07-08,12:08:32,21.31,57.82,0.261,95.0854
2023-07-08,12:23:32,21.42,57.58,0.262,72.9649
2023-07-08,12:38:32,21.49,56.74,0.263,60.2112
2023-07-08,12:53:32,21.65,55.84,0.261,53.9548
2023-07-08,13:08:32,21.73,55.88,0.262,81.2263
2023-07-08,13:23:32,21.87,55.69,0.261,120.48
2023-07-08,13:38:32,22.06,54.53,0.26,144.7
2023-07-08,13:53:32,22.29,54.68,0.26,198.01
2023-07-08,14:08:32,22.45,54.45,0.26,265.32
2023-07-08,14:23:32,22.63,53.8,0.26,44.0882
2023-07-08,14:38:32,22.65,54.12,0.259,51.6852
2023-07-08,14:53:32,22.74,54.49,0.259,50.6444
2023-07-08,15:08:32,22.76,53.85,0.259,40.6072
2023-07-08,15:23:32,22.8,53.66,0.259,40.0369
2023-07-08,15:38:32,22.89,54.61,0.259,52.967
2023-07-08,15:53:32,23.02,54.89,0.258,52.7024
2023-07-08,16:08:32,23.04,53.91,0.258,48.751
2023-07-08,16:23:32,23.14,54.74,0.258,51.303
2023-07-08,16:38:32,23.2,55.4,0.258,50.9266
2023-07-08,16:53:32,23.18,55.35,0.257,40.7954
2023-07-08,17:08:32,23.21,54.92,0.258,37.9965
2023-07-08,17:23:32,23.26,54.66,0.258,49.0156
2023-07-08,17:38:32,23.36,54.5,0.258,43.3003
2023-07-08,17:53:32,23.41,53.45,0.258,46.0639
2023-07-08,18:08:32,23.47,53.78,0.258,44.4116
2023-07-08,18:23:32,23.5,53.06,0.257,38.414
2023-07-08,18:38:32,23.52,53.49,0.256,33.71
2023-07-08,18:53:32,23.54,52.88,0.257,29.2589
2023-07-08,19:08:32,23.54,52.96,0.256,25.7955
2023-07-08,19:23:32,23.61,52.73,0.256,24.7402
2023-07-08,19:38:32,23.58,52.88,0.256,20.9785
2023-07-08,19:53:32,23.43,52.72,0.256,17.3923
2023-07-08,20:53:32,22.68,53.76,0.257,5.229
2023-07-08,21:53:32,22.08,52.82,0.256,0.0515
2023-07-08,22:53:32,21.46,55.2,0.255,0.0275
2023-07-08,23:53:32,21.29,56.92,0.254,0.0016
2023-07-09,0:53:32,21.12,56.73,0.252,0.0046
2023-07-09,1:53:32,20.85,56.28,0.251,0
2023-07-09,2:53:32,20.68,56.7,0.251,0.0046
2023-07-09,3:53:32,20.49,57.25,0.251,0
2023-07-09,4:53:32,20.21,58.01,0.249,0.085
2023-07-09,5:53:32,20.05,58.37,0.249,5.2784
2023-07-09,6:53:32,20,59.9,0.247,8.1414
2023-07-09,7:53:32,20.18,59.5,0.247,16.9378
2023-07-09,8:08:32,20.24,60.04,0.248,18.0146
2023-07-09,8:23:32,20.26,60.11,0.246,21.766
2023-07-09,8:38:32,20.26,59.58,0.247,25.339
2023-07-09,8:53:32,20.48,63.09,0.247,28.4751
2023-07-09,9:08:32,20.63,61.62,0.246,31.329
2023-07-09,9:23:32,20.76,60.73,0.246,34.3699
2023-07-09,9:38:32,20.93,62.5,0.247,37.2031
2023-07-09,9:53:32,21.03,60.43,0.248,40.2984
2023-07-09,10:08:32,21.2,60.68,0.246,43.8634
2023-07-09,10:23:32,21.39,59.05,0.246,48.9451
2023-07-09,10:38:32,21.53,58.57,0.246,55.7361
2023-07-09,10:53:32,21.67,58.04,0.245,63.0322
2023-07-09,11:08:32,21.73,58.61,0.246,74.6338
2023-07-09,11:23:32,21.73,60.96,0.246,91.2047
2023-07-09,11:38:32,21.78,60.82,0.246,112.03
2023-07-09,11:53:32,21.73,60.9,0.246,109.01
2023-07-09,12:08:32,21.85,60.88,0.244,91.5339
2023-07-09,12:23:32,21.87,60.66,0.245,67.1731
2023-07-09,12:38:32,21.91,60.54,0.245,53.1493
2023-07-09,12:53:32,21.9,60.71,0.245,46.9694
2023-07-09,13:08:32,22.06,59.92,0.245,77.1103
2023-07-09,13:23:32,22.21,59.63,0.245,119.65
2023-07-09,13:38:32,22.37,59.25,0.244,145.4
2023-07-09,13:53:32,22.62,59.42,0.244,202.57
2023-07-09,14:08:32,22.81,58.47,0.245,271.06
2023-07-09,14:23:32,22.97,57.59,0.245,38.7491
2023-07-09,14:38:32,22.91,57.03,0.245,36.9205
2023-07-09,14:53:32,22.91,57.53,0.245,35.1859
2023-07-09,15:08:32,22.91,58.05,0.245,34.4039
2023-07-09,15:23:32,22.99,58.02,0.244,34.0334
2023-07-09,15:38:32,22.97,58.1,0.245,33.5689
2023-07-09,15:53:32,22.97,58.18,0.245,33.4513
2023-07-09,16:08:32,22.96,58.14,0.245,33.0397
2023-07-09,16:23:32,22.92,58.01,0.245,32.8809
2023-07-09,16:38:32,23.08,60.42,0.245,41.748
2023-07-09,16:53:32,23.13,59.25,0.244,41.1365
2023-07-09,17:08:32,23.2,58.71,0.245,32.2047
2023-07-09,17:23:32,23.26,58.15,0.244,31.8343
2023-07-09,17:38:32,23.32,57.9,0.244,31.3168
2023-07-09,17:53:32,23.43,58,0.243,39.7194
2023-07-09,18:08:32,23.5,57.66,0.244,38.2552
2023-07-09,18:23:32,23.45,58.6,0.243,35.8856
2023-07-09,18:38:32,23.51,58.94,0.244,33.9158
2023-07-09,18:53:32,23.47,59.86,0.244,23.8551
2023-07-09,19:08:32,23.46,58.87,0.243,21.5796
2023-07-09,19:23:32,23.48,58.33,0.243,31.11
2023-07-09,19:38:32,23.55,58.82,0.241,27.7217
2023-07-09,19:53:32,23.56,58.29,0.242,16.2212
2023-07-09,20:53:32,23.6,54.65,0.241,5.3999
2023-07-09,21:53:32,23.02,53.89,0.241,0.0793
2023-07-09,22:53:32,23.24,56.19,0.24,0.0966
2023-07-09,23:53:32,23.25,55.84,0.239,0.0046
2023-07-10,0:53:32,23.19,55.9,0.238,0.0016
2023-07-10,1:53:32,23.11,55.39,0.238,0.0016
2023-07-10,2:53:32,22.93,54.62,0.237,0.0031
2023-07-10,3:53:32,22.81,54.01,0.236,0.0016
2023-07-10,4:53:32,22.66,53.46,0.235,0.1094
2023-07-10,5:53:32,22.44,52.96,0.234,6.3361
2023-07-10,6:53:32,22.36,53.13,0.233,9.9887
2023-07-10,7:53:32,22.16,52.79,0.233,26.8117
2023-07-10,8:08:32,22.13,52.73,0.232,29.4595
2023-07-10,8:23:32,22.14,54.14,0.232,44.771
2023-07-10,8:38:32,22.19,54.18,0.232,43.6987
2023-07-10,8:53:32,22.18,53.36,0.231,50.0242
2023-07-10,9:08:32,22.18,53.3,0.231,59.1514
2023-07-10,9:23:32,22.18,53.23,0.231,53.6726
2023-07-10,9:38:32,22.18,53.39,0.23,54.832
2023-07-10,9:53:32,22.17,53.52,0.23,58.9238
2023-07-10,10:08:32,22.17,53.66,0.23,58.6595
2023-07-10,10:23:32,22.18,53.8,0.23,43.1599
2023-07-10,10:38:32,22.2,53.97,0.229,67.0735
2023-07-10,10:53:32,22.23,53.94,0.23,111.68
2023-07-10,11:08:32,22.26,53.92,0.23,128.79
2023-07-10,11:23:32,22.32,53.94,0.229,65.7913
2023-07-10,11:38:32,22.34,53.88,0.229,136.8
2023-07-10,11:53:32,22.35,53.88,0.228,150.96
2023-07-10,12:08:32,22.4,53.9,0.228,125.6
2023-07-10,12:23:32,22.36,53.85,0.228,89.1232
2023-07-10,12:38:32,22.43,53.82,0.228,89.8522
2023-07-10,12:53:32,22.45,53.84,0.228,90.0639
2023-07-10,13:08:32,22.55,53.24,0.228,133.25
2023-07-10,13:23:32,22.62,53.12,0.228,120.72
2023-07-10,13:38:32,22.69,52.96,0.228,233.07
2023-07-10,13:53:32,22.85,53.66,0.227,241.79
2023-07-10,14:08:32,22.92,52.58,0.227,369.45
2023-07-10,14:23:32,23.03,52.08,0.226,109.87
2023-07-10,14:38:32,22.98,52.07,0.227,74.4643
2023-07-10,14:53:32,22.99,51.97,0.226,97.0082
2023-07-10,15:08:32,22.97,52.42,0.226,72.3593
2023-07-10,15:23:32,22.96,52.42,0.227,51.0854
2023-07-10,15:38:32,22.96,52.64,0.227,50.421
2023-07-10,15:53:32,22.97,52.78,0.226,64.6212
2023-07-10,16:08:32,22.99,52.81,0.227,48.0161
2023-07-10,16:23:32,22.97,52.84,0.227,47.2046
2023-07-10,16:38:32,22.94,53.08,0.227,51.6617
2023-07-10,16:53:32,22.98,53.17,0.226,46.2227
2023-07-10,17:08:32,22.98,53.09,0.226,45.2113
2023-07-10,17:23:32,22.95,53,0.226,42.7593
2023-07-10,17:38:32,22.97,53.23,0.227,41.0012
2023-07-10,17:53:32,22.97,53.22,0.226,42.2066
2023-07-10,18:08:32,22.97,53.26,0.225,38.314
2023-07-10,18:23:32,22.93,52.8,0.226,35.3329
2023-07-10,18:38:32,22.93,52.35,0.226,31.7872
2023-07-10,18:53:32,22.89,51.82,0.225,31.3521
2023-07-10,19:08:32,22.86,51.57,0.226,30.1938
2023-07-10,19:23:32,22.82,51.59,0.225,27.1303
2023-07-10,19:38:32,22.78,51.39,0.224,24.8782
2023-07-10,19:53:32,22.74,51.26,0.224,24.8547
2023-07-10,20:53:32,22.63,51.33,0.224,10.6608
2023-07-10,21:53:32,22.66,52.79,0.223,0.0255
2023-07-10,22:53:32,22.68,54.71,0.222,0.0035
2023-07-10,23:53:32,22.65,56.25,0.221,0.0019
2023-07-11,0:53:32,22.5,56.72,0.221,0.004
2023-07-11,1:53:32,22.46,56.74,0.221,0.0035
2023-07-11,2:53:32,22.41,56.49,0.221,0.0065
2023-07-11,3:53:32,22.32,56.18,0.22,0.0065
2023-07-11,4:53:32,22.2,55.85,0.22,0.1007
2023-07-11,5:53:32,22.13,55.8,0.219,5.9755
2023-07-11,6:53:32,22.02,55.92,0.218,17.264
2023-07-11,7:53:32,21.98,54.23,0.218,27.7221
2023-07-11,8:08:32,21.94,53.86,0.219,30.853
2023-07-11,8:23:32,21.91,53.91,0.218,48.3841
2023-07-11,8:38:32,21.98,53.91,0.217,52.1853
2023-07-11,8:53:32,22.03,53.51,0.216,57.2075
2023-07-11,9:08:32,22.12,54.21,0.217,62.6821
2023-07-11,9:23:32,22.25,54.08,0.217,70.6063
2023-07-11,9:38:32,22.37,53.96,0.216,70.847
2023-07-11,9:53:32,22.5,53.67,0.215,69.7008
2023-07-11,10:08:32,22.63,53.67,0.215,77.524
2023-07-11,10:23:32,22.76,53.47,0.214,80.6376
2023-07-11,10:38:32,22.89,53.85,0.214,85.7947
2023-07-11,10:53:32,22.98,53.62,0.214,95.9644
2023-07-11,11:08:32,23.11,53.74,0.213,107.62
2023-07-11,11:23:32,23.2,53.82,0.213,132.54
2023-07-11,11:38:32,23.3,53.66,0.213,156.01
2023-07-11,11:53:32,23.39,53.37,0.213,142.95
2023-07-11,12:08:32,23.45,52.75,0.213,123.39
2023-07-11,12:23:32,23.62,53.43,0.212,105.82
2023-07-11,12:38:32,23.68,52.65,0.212,85.4599
2023-07-11,12:53:32,23.73,52.31,0.211,71.736
2023-07-11,13:08:32,23.84,52.11,0.212,95.5147
2023-07-11,13:23:32,24.01,52.08,0.211,153.99
2023-07-11,13:38:32,24.15,51.9,0.211,189.28
2023-07-11,13:53:32,24.26,51.24,0.211,281.28
2023-07-11,14:08:32,24.41,51.06,0.211,411.71
2023-07-11,14:23:32,24.51,50.65,0.21,54.7663
2023-07-11,14:38:32,24.54,52.05,0.21,59.2704
2023-07-11,14:53:32,24.51,52.12,0.21,54.343
2023-07-11,15:08:32,24.43,51.91,0.21,53.067
2023-07-11,15:23:32,24.43,51.64,0.21,53.2022
2023-07-11,15:38:32,24.39,51.53,0.21,54.6487
2023-07-11,15:53:32,24.37,52.39,0.21,65.7443
2023-07-11,16:08:32,24.42,52.49,0.211,58.9176
2023-07-11,16:23:32,24.43,52.28,0.21,52.7729
2023-07-11,16:38:32,24.46,52.01,0.21,52.3202
2023-07-11,16:53:32,24.52,53.22,0.211,50.8561
2023-07-11,17:30:37,24.66,53.85,0.21,49.4507
2023-07-11,17:45:37,24.69,53.21,0.209,40.1604
2023-07-11,18:00:37,24.67,52.52,0.209,38.2435
2023-07-11,18:15:37,24.68,52.4,0.209,35.8738
2023-07-11,18:30:37,24.67,52.41,0.209,32.7457
2023-07-11,18:45:37,24.63,52.26,0.208,36.9734
2023-07-11,19:00:37,24.63,52.06,0.208,29.2059
2023-07-11,19:15:37,24.61,51.97,0.208,36.4573
2023-07-11,19:30:37,24.61,53.43,0.208,36.3301
2023-07-11,19:45:37,24.63,53.42,0.207,31.9602
2023-07-11,20:45:37,24.52,53.34,0.207,8.0044
2023-07-11,21:45:37,24.45,53.87,0.206,11.376
2023-07-11,22:45:37,24.37,52.81,0.205,0.1189
2023-07-11,23:45:37,24.22,52,0.204,0.0771
2023-07-12,0:45:37,23.93,52.05,0.203,0
2023-07-12,1:45:37,23.65,52.26,0.202,0.0046
2023-07-12,2:45:37,23.36,52.69,0.202,0.0031
2023-07-12,3:45:37,23.16,53.02,0.201,0.0046
2023-07-12,4:45:37,22.98,53.28,0.2,0.0499
2023-07-12,5:45:37,22.8,53.31,0.2,4.3007
2023-07-12,6:45:37,22.71,53.54,0.199,19.4057
2023-07-12,7:45:37,23.03,53.84,0.199,48.1669
2023-07-12,8:00:37,23.12,53.96,0.198,32.1407
2023-07-12,8:15:37,23.16,54.05,0.198,50.6357
2023-07-12,8:30:37,23.29,55.14,0.198,33.4558
2023-07-12,8:45:37,23.31,54.09,0.198,50.541
2023-07-12,9:00:37,23.25,54.02,0.198,50.5873
2023-07-12,9:15:37,23.24,54.01,0.198,46.3793
2023-07-12,9:30:37,23.24,53.9,0.198,59.5319
2023-07-12,9:45:37,23.23,53.85,0.198,62.2546
2023-07-12,10:00:37,23.25,53.87,0.197,40.2621
2023-07-12,10:15:37,23.28,53.91,0.197,71.3423
2023-07-12,10:30:37,23.32,53.94,0.198,66.1735
2023-07-12,10:45:37,23.29,53.93,0.197,87.071
2023-07-12,11:00:37,23.38,54.78,0.197,99.7659
2023-07-12,11:15:37,23.55,55.45,0.197,124.67
2023-07-12,11:30:37,23.68,55.6,0.197,144.89
2023-07-12,11:45:37,23.86,55.01,0.197,150.94
2023-07-12,12:00:37,23.95,55.01,0.197,126.98
2023-07-12,12:15:37,24.1,54.86,0.197,105.88
2023-07-12,12:30:37,24.18,54.42,0.196,91.287
2023-07-12,12:45:37,24.32,54.25,0.196,95.8675
2023-07-12,13:00:37,24.44,54.17,0.196,87.6355
2023-07-12,13:15:37,24.6,54.03,0.195,135
2023-07-12,13:30:37,24.69,53.7,0.196,129.08
2023-07-12,13:45:37,24.84,53.88,0.196,258.78
2023-07-12,14:00:37,25.03,53,0.195,360.44
2023-07-12,14:15:37,25.19,52.52,0.195,285.8
2023-07-12,14:30:37,25.2,52.36,0.195,78.986
2023-07-12,14:45:37,25.17,51.87,0.195,71.3303
2023-07-12,15:00:37,25.11,51.85,0.195,108.12
2023-07-12,15:15:37,24.99,52.07,0.194,69.9602
2023-07-12,15:30:37,24.95,51.89,0.195,66.5087
2023-07-12,15:45:37,24.91,51.82,0.195,90.9988
2023-07-12,16:00:37,24.89,51.85,0.194,60.8521
2023-07-12,16:15:37,24.81,52.05,0.195,42.971
2023-07-12,16:30:37,24.75,52.45,0.195,38.3493
2023-07-12,16:45:37,24.74,52.75,0.194,44.1
2023-07-12,17:00:37,24.71,53.01,0.195,42.53
2023-07-12,17:15:37,24.68,52.91,0.195,41.5716
2023-07-12,17:30:37,24.65,52.95,0.195,40.8542
2023-07-12,17:45:37,24.61,52.81,0.194,40.031
2023-07-12,18:00:37,24.57,53.02,0.195,38.608
2023-07-12,18:15:37,24.54,53,0.194,37.091
2023-07-12,18:30:37,24.56,54.21,0.194,34.3745
2023-07-12,18:45:37,24.56,54.15,0.194,30.8171
2023-07-12,19:00:37,24.54,54.02,0.195,27.7947
2023-07-12,19:15:37,24.51,53.49,0.195,24.9841
2023-07-12,19:30:37,24.45,53.26,0.194,24.0001
2023-07-12,19:45:37,24.41,52.83,0.195,20.7723
2023-07-12,21:45:37,24.03,53.29,0.193,12.7106
2023-07-12,22:45:37,23.95,54.48,0.365,0.0031
2023-07-12,23:45:37,23.79,54.74,0.349,0
2023-07-13,0:45:37,23.69,54.91,0.341,0.0031
2023-07-13,1:45:37,23.55,54.95,0.341,0.0056
2023-07-13,2:45:37,23.37,54.81,0.34,0.0016
2023-07-13,3:45:37,23.17,54.07,0.34,0.0022
2023-07-13,4:45:37,22.99,53.54,0.339,0.0281
2023-07-13,5:45:37,22.85,54.27,0.34,3.806
2023-07-13,6:45:37,22.66,53.23,0.338,9.6923
2023-07-13,7:45:37,22.49,54.28,0.352,9.3232
2023-07-13,8:00:37,22.48,54.47,0.353,12.2757
2023-07-13,8:15:37,22.5,54.44,0.354,12.6855
2023-07-13,8:30:37,22.5,54.7,0.353,17.5034
2023-07-13,8:45:37,22.49,54.81,0.353,18.4186
2023-07-13,9:00:37,22.49,54.87,0.352,19.6568
2023-07-13,9:15:37,22.55,54.86,0.352,22.0853
2023-07-13,9:30:37,22.55,54.79,0.353,27.2416
2023-07-13,9:45:37,22.64,54.78,0.348,23.6507
2023-07-13,10:00:37,22.65,54.83,0.347,25.7945
2023-07-13,10:15:37,22.66,54.82,0.349,25.1522
2023-07-13,10:30:37,22.68,54.91,0.35,26.3735
2023-07-13,10:45:37,22.69,54.95,0.35,29.1295
2023-07-13,11:00:37,22.71,55.18,0.351,33.4136
2023-07-13,11:15:37,22.75,55.08,0.354,41.7438
2023-07-13,11:30:37,22.82,55.29,0.352,54.7455
2023-07-13,11:45:37,22.84,55.56,0.353,52.2289
2023-07-13,12:00:37,22.87,55.29,0.353,42.4736
2023-07-13,12:15:37,22.95,55.67,0.352,32.8159
2023-07-13,12:30:37,22.96,55.08,0.352,26.8951
2023-07-13,12:45:37,22.98,55.51,0.351,22.2471
2023-07-13,13:00:37,23.03,55.26,0.352,22.42
2023-07-13,13:15:37,23.13,55.3,0.352,33.4731
2023-07-13,13:30:37,23.19,53.92,0.351,45.1625
2023-07-13,13:45:37,23.22,54.15,0.352,59.6951
2023-07-13,14:00:37,23.32,54.6,0.352,84.8947
2023-07-13,14:15:37,23.43,53.52,0.351,140.74
2023-07-13,14:30:37,23.49,53.73,0.351,13.865
2023-07-13,14:45:37,23.52,54.26,0.35,13.0065
2023-07-13,15:00:37,23.55,53.52,0.35,12.6243
2023-07-13,15:15:37,23.52,54.42,0.351,12.2656
2023-07-13,15:30:37,23.48,54.52,0.352,12.5119
2023-07-13,15:45:37,23.54,54.59,0.352,12.1301
2023-07-13,16:00:37,23.51,54.24,0.354,11.7759
2023-07-13,16:15:37,23.54,54.49,0.354,11.7897
2023-07-13,16:30:37,23.48,54.33,0.354,12.1183
2023-07-13,16:45:37,23.51,54.26,0.356,12.5272
2023-07-13,17:00:37,23.55,53.61,0.356,13.158
2023-07-13,17:15:37,23.58,53.52,0.357,13.0314
2023-07-13,17:30:37,23.56,53.11,0.355,13.1213
2023-07-13,18:00:37,23.56,53.38,0.357,10.8876
2023-07-13,18:15:37,23.6,53.45,0.359,11.2239
2023-07-13,18:30:37,23.61,53.57,0.357,9.684
2023-07-13,18:45:37,23.58,53.92,0.356,8.2368
2023-07-13,19:00:37,23.58,54.41,0.359,9.9496
2023-07-13,19:15:37,23.54,54.62,0.357,8.1594
2023-07-13,19:30:37,23.49,54.58,0.355,6.9176
2023-07-13,19:45:37,23.44,54.83,0.359,6.3476
2023-07-13,20:45:37,23.38,54.61,0.357,1.9926
2023-07-13,21:45:37,23.24,54.7,0.357,0.0133
2023-07-13,22:45:37,23.15,54.66,0.356,0.0012
2023-07-13,23:45:37,23.04,54.5,0.356,0.0028
2023-07-14,0:45:37,22.92,54.49,0.355,0.0028
2023-07-14,1:45:37,22.74,54.14,0.356,0
2023-07-14,2:45:37,22.6,54.24,0.356,0
2023-07-14,3:45:37,22.45,54.12,0.355,0
2023-07-14,4:45:37,22.24,53.92,0.355,0.0047
2023-07-14,5:45:37,22.11,53.79,0.353,1.1366
2023-07-14,6:45:37,21.98,54.26,0.352,3.1151
2023-07-14,7:45:37,22.01,54.98,0.349,7.9217
2023-07-14,8:00:37,22.04,55.02,0.349,10.9769
2023-07-14,8:15:37,22.07,55.07,0.348,11.3608
2023-07-14,8:30:37,22.06,55.19,0.349,15.6685
2023-07-14,8:45:37,22.09,55.31,0.349,16.7033
2023-07-14,9:00:37,22.12,55.4,0.349,17.2758
2023-07-14,9:15:37,22.14,55.42,0.349,18.2674
2023-07-14,9:30:37,22.14,55.46,0.347,19.7132
2023-07-14,9:45:37,22.17,55.33,0.347,20.7602
2023-07-14,10:00:37,22.2,55.38,0.348,21.8265
2023-07-14,10:15:37,22.24,55.42,0.347,23.5902
2023-07-14,10:30:37,22.23,55.47,0.347,25.4109
2023-07-14,10:45:37,22.3,55.58,0.347,28.6913
2023-07-14,11:00:37,22.32,55.77,0.347,32.9242
2023-07-14,11:15:37,22.37,55.96,0.346,41.5868
2023-07-14,11:30:37,22.46,55.99,0.348,53.6207
2023-07-14,11:45:37,22.45,56.22,0.346,53.4935
2023-07-14,12:00:37,22.53,56.55,0.346,44.7274
2023-07-14,12:30:37,22.58,56.37,0.345,27.9092
2023-07-14,12:45:37,22.65,56.42,0.345,21.9697
2023-07-14,13:00:37,22.68,56.55,0.346,22.5142
2023-07-14,13:15:37,22.76,56.82,0.346,33.7007
2023-07-14,13:30:37,22.9,55.57,0.343,45.2407
2023-07-14,13:45:37,22.98,56.31,0.344,60.1828
2023-07-14,14:00:37,23.07,55.42,0.344,89.8416
2023-07-14,14:15:37,23.2,54.37,0.344,148.02
2023-07-14,14:30:37,23.21,54.36,0.344,14.8234
2023-07-14,14:45:37,23.28,54.87,0.345,14.4589
2023-07-14,15:00:37,23.24,54.9,0.343,13.7415
2023-07-14,15:15:37,23.24,54.82,0.343,14.0237
2023-07-14,15:30:37,23.29,54.96,0.344,17.6863
2023-07-14,15:45:37,23.3,55.03,0.344,17.0333
2023-07-14,16:00:37,23.31,54.57,0.344,15.1759
2023-07-14,16:15:37,23.32,54.44,0.345,18.0717
2023-07-14,16:30:37,23.33,54.34,0.345,14.1362
2023-07-14,16:45:37,23.31,54.57,0.345,14.8992
2023-07-14,17:00:37,23.35,54.78,0.347,14.5264
2023-07-14,17:30:37,23.34,55.67,0.35,12.4559
2023-07-14,17:45:37,23.42,57.62,0.35,12.3915
2023-07-14,18:00:37,23.48,61.81,0.352,11.7323
2023-07-14,18:15:37,23.5,61.08,0.351,10.9914
2023-07-14,18:30:37,23.54,59.94,0.35,11.8596
2023-07-14,18:45:37,23.54,59.45,0.352,8.5301
2023-07-14,19:00:37,23.55,59.16,0.353,13.2099
2023-07-14,19:15:37,23.54,58.92,0.352,8.8822
2023-07-14,19:30:37,23.57,58.69,0.349,7.267
2023-07-14,19:45:37,23.51,58.67,0.351,7.9262
2023-07-14,20:45:37,23.58,59.5,0.355,1.6408
2023-07-14,21:45:37,23.48,58.31,0.352,0.0271
2023-07-14,22:45:37,23.42,57.55,0.352,0.0028
2023-07-14,23:45:37,23.29,57.17,0.352,0.0018
2023-07-15,0:45:37,23.19,56.9,0.351,0
2023-07-15,1:45:37,23.11,56.83,0.348,0.0018
2023-07-15,2:45:37,22.91,56.79,0.347,0
2023-07-15,3:45:37,22.75,56.73,0.346,0
2023-07-15,4:45:37,22.63,56.65,0.345,0
2023-07-15,5:45:37,22.47,56.72,0.344,1.2839
2023-07-15,6:45:37,22.29,56.49,0.344,3.1431
2023-07-15,7:45:37,22.26,56.41,0.342,12.6887
2023-07-15,8:00:37,22.27,56.43,0.342,17.4556
2023-07-15,8:15:37,22.29,56.55,0.341,7.7094
2023-07-15,8:30:37,22.32,56.53,0.34,19.5883
2023-07-15,8:45:37,22.33,56.58,0.339,14.3876
2023-07-15,9:00:37,22.38,56.58,0.339,13.0816
2023-07-15,9:15:37,22.38,56.58,0.338,20.0228
2023-07-15,9:30:37,22.42,56.6,0.338,21.5204
2023-07-15,9:45:37,22.43,56.63,0.338,21.7338
2023-07-15,10:00:37,22.42,56.74,0.337,22.3924
2023-07-15,10:15:37,22.46,56.95,0.338,24.063
2023-07-15,10:30:37,22.52,57.01,0.336,25.6472
2023-07-15,10:45:37,22.5,57.13,0.338,28.0887
2023-07-15,11:00:37,22.58,57.08,0.338,32.2794
2023-07-15,11:15:37,22.63,57.14,0.337,41.6767
2023-07-15,11:30:37,22.66,57.31,0.337,55.3903
2023-07-15,11:45:37,22.69,57.43,0.335,58.5482
2023-07-15,12:00:37,22.74,57.52,0.335,47.0074
2023-07-15,12:15:37,22.76,57.5,0.335,37.0654
2023-07-15,12:30:37,22.8,57.4,0.336,29.209
2023-07-15,12:45:37,22.86,57.38,0.336,19.6931
2023-07-15,13:00:37,22.92,57.88,0.336,22.5155
2023-07-15,13:15:37,23.04,58.22,0.335,33.7802
2023-07-15,13:30:37,23.13,58.05,0.334,45.635
2023-07-15,13:45:37,23.2,57.1,0.334,60.2465
2023-07-15,14:00:37,23.32,56.88,0.333,90.9615
2023-07-15,14:15:37,23.45,56.03,0.332,151.78
2023-07-15,14:30:37,23.53,55.62,0.333,14.2237
2023-07-15,14:45:37,23.6,55.59,0.332,13.2064
2023-07-15,15:00:37,23.61,55.58,0.332,12.9301
2023-07-15,15:15:37,23.58,55.79,0.332,12.9713
2023-07-15,15:30:37,23.64,55.89,0.334,13.6533
2023-07-15,15:45:37,23.65,55.59,0.334,13.0536
2023-07-15,16:00:37,23.65,55.81,0.334,15.8113
2023-07-15,16:15:37,23.64,56.07,0.334,19.3652
2023-07-15,16:30:37,23.67,56.07,0.335,16.3851
2023-07-15,16:45:37,23.68,56.07,0.335,26.6716
2023-07-15,17:00:37,23.69,55.76,0.336,26.3521
2023-07-15,17:15:37,23.71,56.26,0.335,20.2486
2023-07-15,17:30:37,23.74,57.48,0.336,23.1969
2023-07-15,17:45:37,23.82,57.92,0.336,30.394
2023-07-15,18:00:37,23.81,57.44,0.337,23.08
2023-07-15,18:15:37,23.85,57.23,0.338,18.2847
2023-07-15,18:30:37,23.81,57.32,0.338,19.8972
2023-07-15,18:45:37,23.84,57.03,0.338,16.7566
2023-07-15,19:00:37,23.85,56.8,0.339,13.1414
2023-07-15,19:15:37,23.87,56.49,0.34,15.0998
2023-07-15,19:30:37,23.85,56.35,0.34,12.3867
2023-07-15,19:45:37,23.85,56.29,0.341,10.5895
2023-07-15,20:45:37,23.79,57.01,0.34,2.361
2023-07-15,21:45:37,23.79,61.57,0.328,0.0737
2023-07-15,22:45:37,23.87,60.52,0.34,0.0012
2023-07-15,23:45:37,23.78,57.36,0.34,0.0028
2023-07-16,0:45:37,23.69,57.2,0.34,0
2023-07-16,1:45:37,23.59,56.89,0.338,0.0018
2023-07-16,2:45:37,23.41,57.24,0.336,0.0018
2023-07-16,3:45:37,23.23,57.08,0.335,0.0028
2023-07-16,4:45:37,23.09,56.8,0.333,0.0084
2023-07-16,5:45:37,22.89,56.19,0.331,1.3027
2023-07-16,6:45:37,22.69,55.73,0.329,3.0619
